  5244.206 607.01315     0.091  -4.03800               7.720
  5244.403 607.01315     0.067  -4.07200               7.720
  5244.858 607.01315     0.020  -4.14100               7.720
  5245.210 607.01214     0.328  -3.48800               7.720
  5245.240 607.01315     0.046  -3.95500               7.720
  5245.335 607.01215     0.197  -3.57800               7.720
  5245.700 607.01215     0.211  -3.57700               7.720
  5246.095 607.01315     0.074  -4.04700               7.720
  5246.103 607.01315     0.024  -4.08800               7.720
  5246.236 607.01314     0.169  -3.62500               7.720
  5246.533 607.01214     0.295  -3.60700               7.720
  5246.542 607.01315     0.100  -4.01400               7.720
  5246.808 607.01314     0.157  -3.62500               7.720
  5247.250 607.01214     0.266  -3.68200               7.720
  5247.509 607.01315     0.029  -4.04000               7.720
  5247.575 607.01315     0.052  -3.91800               7.720
  5247.939 607.01315     0.083  -4.02200               7.720
  5248.045 607.01214     0.302  -3.56900               7.720
  5248.610 607.01214     0.328  -3.47500               7.720
  5248.784 607.01214     0.270  -3.61000               7.720
  5249.020 607.01315     0.110  -3.99100               7.720
  5249.074 607.01315     0.034  -3.99700               7.720
  5249.706 607.01214     0.309  -3.53400               7.720
  5249.862 607.01215     0.211  -3.56100               7.720
  5249.938 607.01315     0.091  -3.99900               7.720
  5250.046 607.01315     0.059  -3.88300               7.720
  5250.459 607.01214     0.274  -3.54600               7.720
  5250.496 607.01215     0.225  -3.56100               7.720
  5250.528 607.01314     0.182  -3.60700               7.720
  5250.797 607.01315     0.040  -3.95600               7.720
  5250.814 607.01314     0.170  -3.60700               7.720
  5251.078 607.01214     0.279  -3.65400               7.720
  5251.270 607.01214     0.346  -3.47500               7.720
  5251.518 607.01214     0.316  -3.50200               7.720
  5251.643 607.01315     0.120  -3.96900               7.720
  5251.778 607.01214     0.284  -3.61500               7.720
  5252.091 607.01315     0.100  -3.97700               7.720
  5252.277 607.01214     0.279  -3.48900               7.720
  5252.652 607.01214     0.289  -3.57700               7.720
  5252.656 607.01315     0.067  -3.85100               7.720
  5252.678 607.01315     0.046  -3.91900               7.720
  5253.482 607.01214     0.324  -3.47100               7.720
  5253.697 607.01214     0.295  -3.54300               7.720
  5254.238 607.01214     0.284  -3.43700               7.720
  5254.397 607.01315     0.110  -3.95600               7.720
  5254.410 607.01315     0.130  -3.94700               7.720
  5254.553 607.01215     0.225  -3.54500               7.720
  5254.600 607.01214     0.346  -3.46200               7.720
  5254.715 607.01315     0.052  -3.88400               7.720
  5254.914 607.01214     0.302  -3.51100               7.720
  5254.975 607.01314     0.195  -3.58900               7.720
  5254.982 607.01314     0.182  -3.58900               7.720
  5255.405 607.01315     0.074  -3.82000               7.720
  5255.450 607.01215     0.239  -3.54500               7.720
  5255.600 607.01214     0.333  -3.44300               7.720
  5256.302 607.01214     0.309  -3.48000               7.720
  5256.345 607.01214     0.289  -3.39000               7.720
  5256.404 607.01214     0.263  -3.68800               7.720
  5256.857 607.01315     0.120  -3.93600               7.720
  5256.910 607.01315     0.059  -3.85100               7.720
  5257.257 607.01214     0.266  -3.61400               7.720
  5257.320 607.01315     0.141  -3.92700               7.720
  5257.502 607.01214     0.364  -3.46200               7.720
  5257.860 607.01214     0.316  -3.45200               7.720
  5257.871 607.01214     0.341  -3.41600               7.720
  5258.289 607.01214     0.270  -3.54900               7.720
  5258.293 607.01315     0.083  -3.79200               7.720
  5258.599 607.01214     0.295  -3.34600               7.720
  5259.263 607.01315     0.067  -3.82100               7.720
  5259.310 607.01314     0.195  -3.57200               7.720
  5259.408 607.01215     0.239  -3.53000               7.720
  5259.471 607.01315     0.130  -3.91600               7.720
  5259.498 607.01214     0.274  -3.49100               7.720
  5259.577 607.01314     0.208  -3.57200               7.720
  5259.588 607.01214     0.324  -3.42500               7.720
  5260.298 607.01214     0.351  -3.39000               7.720
  5260.376 607.01315     0.152  -3.90800               7.720
  5260.564 607.01215     0.254  -3.53000               7.720
  5260.765 607.01214     0.364  -3.45000               7.720
  5260.884 607.01214     0.279  -3.43900               7.720
  5261.001 607.01214     0.302  -3.30600               7.720
  5261.324 607.01315     0.091  -3.76500               7.720
  5261.485 607.01214     0.333  -3.39900               7.720
  5261.771 607.01315     0.074  -3.79200               7.720
  5262.239 607.01315     0.141  -3.89800               7.720
  5262.445 607.01214     0.284  -3.39100               7.720
  5262.881 607.01214     0.360  -3.36600               7.720
  5263.551 607.01214     0.341  -3.37500               7.720
  5263.553 607.01214     0.309  -3.26900               7.720
  5263.580 607.01315     0.164  -3.89000               7.720
  5263.800 607.01314     0.208  -3.55600               7.720
  5263.905 607.01214     0.382  -3.45000               7.720
  5264.181 607.01214     0.289  -3.34700               7.720
  5264.335 607.01314     0.222  -3.55600               7.720
  5264.428 607.01215     0.254  -3.51500               7.720
  5264.434 607.01315     0.083  -3.76500               7.720
  5264.497 607.01315     0.100  -3.73900               7.720
  5265.160 607.01315     0.152  -3.88000               7.720
  5265.622 607.01214     0.371  -3.34300               7.720
  5265.786 607.01214     0.351  -3.35200               7.720
  5265.838 607.01215     0.269  -3.51500               7.720
  5266.092 607.01214     0.295  -3.30700               7.720
  5266.257 607.01214     0.316  -3.23500               7.720
  5266.931 607.01315     0.176  -3.87200               7.720
  5267.105 607.01214     0.382  -3.43800               7.720
  5267.253 607.01315     0.091  -3.73900               7.720
  5267.813 607.01315     0.110  -3.71500               7.720
  5268.175 607.01214     0.302  -3.27000               7.720
  5268.190 607.01214     0.360  -3.33000               7.720
  5268.236 607.01315     0.164  -3.86300               7.720
  5268.453 607.01314     0.222  -3.54000               7.720
  5268.521 607.01214     0.381  -3.32100               7.720
  5269.113 607.01214     0.324  -3.20200               7.720
  5269.250 607.01314     0.237  -3.54000               7.720
  5269.614 607.01215     0.269  -3.50100               7.720
  5270.229 607.01315     0.100  -3.71500               7.720
  5270.431 607.01214     0.309  -3.23500               7.720
  5270.763 607.01214     0.371  -3.31000               7.720
  5271.275 607.01315     0.120  -3.69200               7.720
  5271.275 607.01215     0.285  -3.50100               7.720
  5271.466 607.01315     0.176  -3.84700               7.720
  5271.579 607.01214     0.392  -3.30100               7.720
  5272.123 607.01214     0.333  -3.17200               7.720
  5272.860 607.01214     0.316  -3.20300               7.720
  5273.268 607.01314     0.237  -3.52500               7.720
  5273.360 607.01315     0.110  -3.69200               7.720
  5273.505 607.01214     0.381  -3.29000               7.720
  5274.324 607.01314     0.251  -3.52400               7.720
  5274.797 607.01214     0.404  -3.28100               7.720
  5274.851 607.01315     0.189  -3.83100               7.720
  5274.881 607.01315     0.130  -3.67000               7.720
  5274.966 607.01215     0.285  -3.48700               7.720
  5275.288 607.01214     0.341  -3.14400               7.720
  5275.460 607.01214     0.324  -3.17300               7.720
  5276.416 607.01214     0.392  -3.27100               7.720
  5276.647 607.01315     0.120  -3.67000               7.720
  5276.875 607.01215     0.301  -3.48700               7.720
  5278.177 607.01214     0.416  -3.26200               7.720
  5278.233 607.01214     0.333  -3.14400               7.720
  5278.247 607.01314     0.251  -3.51000               7.720
  5278.392 607.01315     0.202  -3.81500               7.720
  5278.610 607.01214     0.351  -3.11700               7.720
  5278.635 607.01315     0.141  -3.64900               7.720
  5279.496 607.01214     0.404  -3.25200               7.720
  5279.557 607.01314     0.266  -3.51000               7.720
  5280.091 607.01315     0.130  -3.64900               7.720
  5280.172 607.01214     0.316  -3.57100               7.720
  5280.485 607.01215     0.301  -3.47300               7.720
  5281.176 607.01214     0.341  -3.11800               7.720
  5281.718 607.01214     0.428  -3.24400               7.720
  5282.090 607.01214     0.360  -3.09200               7.720
  5282.536 607.01315     0.152  -3.62900               7.720
  5282.638 607.01215     0.318  -3.47300               7.720
  5282.746 607.01214     0.416  -3.23500               7.720
  5283.390 607.01314     0.266  -3.49500               7.720
  5283.689 607.01315     0.141  -3.62900               7.720
  5283.814 607.01214     0.309  -3.59800               7.720
  5283.934 607.01214     0.324  -3.53700               7.720
  5284.096 607.01215     0.284  -3.63700               7.720
  5284.291 607.01214     0.351  -3.09200               7.720
  5284.951 607.01314     0.282  -3.49500               7.720
  5285.423 607.01214     0.441  -3.22600               7.720
  5285.429 607.01215     0.290  -3.59600               7.720
  5285.728 607.01214     0.371  -3.06800               7.720
  5286.166 607.01214     0.428  -3.21800               7.720
  5286.173 607.01215     0.318  -3.46000               7.720
  5286.179 607.01215     0.262  -3.67000               7.720
  5286.585 607.01315     0.164  -3.61000               7.720
  5286.908 607.01215     0.297  -3.55800               7.720
  5287.130 607.01214     0.316  -3.56100               7.720
  5287.445 607.01315     0.152  -3.61000               7.720
  5287.577 607.01214     0.360  -3.06800               7.720
  5287.685 607.01215     0.266  -3.59800               7.720
  5287.852 607.01214     0.333  -3.50500               7.720
  5288.533 607.01215     0.303  -3.52300               7.720
  5288.567 607.01215     0.335  -3.46000               7.720
  5288.698 607.01314     0.282  -3.48100               7.720
  5289.292 607.01214     0.455  -3.20900               7.720
  5289.329 607.01215     0.270  -3.53400               7.720
  5289.526 607.01214     0.381  -3.04500               7.720
  5289.756 607.01214     0.441  -3.20100               7.720
  5289.816 607.01215     0.270  -3.68600               7.720
  5290.304 607.01215     0.311  -3.49000               7.720
  5290.319 607.01215     0.274  -3.64200               7.720
  5290.507 607.01314     0.298  -3.48100               7.720
  5290.620 607.01214     0.324  -3.52700               7.720
  5290.784 607.01315     0.176  -3.59100               7.720
  5290.990 607.01215     0.279  -3.60200               7.720
  5291.034 607.01214     0.371  -3.04500               7.720
  5291.114 607.01215     0.274  -3.47700               7.720
  5291.356 607.01315     0.164  -3.59200               7.720
  5291.832 607.01215     0.284  -3.56500               7.720
  5291.928 607.01214     0.341  -3.47500               7.720
  5292.029 607.01215     0.335  -3.44700               7.720
  5292.224 607.01215     0.318  -3.46000               7.720
  5292.842 607.01215     0.290  -3.53100               7.720
  5293.038 607.01215     0.279  -3.42500               7.720
  5293.326 607.01214     0.469  -3.19300               7.720
  5293.486 607.01214     0.392  -3.02300               7.720
  5293.516 607.01214     0.455  -3.18600               7.720
  5294.019 607.01215     0.297  -3.49800               7.720
  5294.171 607.01314     0.298  -3.46800               7.720
  5294.285 607.01214     0.333  -3.49500               7.720
  5294.294 607.01215     0.326  -3.43100               7.720
  5294.662 607.01215     0.353  -3.44700               7.720
  5294.663 607.01214     0.381  -3.02300               7.720
  5295.105 607.01215     0.284  -3.37800               7.720
  5295.132 607.01315     0.189  -3.57400               7.720
  5295.364 607.01215     0.303  -3.46800               7.720
  5295.426 607.01315     0.176  -3.57400               7.720
  5295.635 607.01215     0.259  -3.67600               7.720
  5296.162 607.01214     0.351  -3.44700               7.720
  5296.225 607.01314     0.315  -3.46800               7.720
  5296.464 607.01215     0.262  -3.60300               7.720
  5296.515 607.01215     0.335  -3.40400               7.720
  5296.875 607.01215     0.311  -3.43900               7.720
  5297.316 607.01215     0.290  -3.33400               7.720
  5297.449 607.01214     0.469  -3.17000               7.720
  5297.466 607.01215     0.266  -3.53800               7.720
  5297.527 607.01214     0.483  -3.17700               7.720
  5297.607 607.01214     0.404  -3.00300               7.720
  5298.055 607.01215     0.353  -3.43500               7.720
  5298.126 607.01214     0.341  -3.46500               7.720
  5298.218 607.01314     0.283  -3.63300               7.720
  5298.464 607.01214     0.392  -3.00300               7.720
  5298.552 607.01215     0.318  -3.41200               7.720
  5298.642 607.01215     0.270  -3.48000               7.720
  5298.887 607.01215     0.344  -3.37800               7.720
  5299.541 607.01314     0.288  -3.59100               7.720
  5299.633 607.01315     0.202  -3.55700               7.720
  5299.653 607.01315     0.189  -3.55700               7.720
  5299.672 607.01215     0.297  -3.29400               7.720
  5299.812 607.01314     0.315  -3.45500               7.720
  5299.991 607.01215     0.274  -3.42700               7.720
  5300.298 607.01314     0.260  -3.66600               7.720
  5300.395 607.01215     0.326  -3.38700               7.720
  5300.556 607.01214     0.360  -3.42100               7.720
  5300.926 607.01215     0.371  -3.43500               7.720
  5301.007 607.01314     0.295  -3.55300               7.720
  5301.412 607.01215     0.353  -3.35400               7.720
  5301.511 607.01215     0.279  -3.38000               7.720
  5301.552 607.01214     0.483  -3.15600               7.720
  5301.795 607.01314     0.264  -3.59400               7.720
  5301.893 607.01214     0.416  -2.98300               7.720
  5301.894 607.01214     0.498  -3.16200               7.720
  5302.107 607.01314     0.331  -3.45500               7.720
  5302.141 607.01214     0.351  -3.43700               7.720
  5302.174 607.01215     0.303  -3.25700               7.720
  5302.404 607.01215     0.335  -3.36300               7.720
  5302.437 607.01214     0.404  -2.98300               7.720
  5302.619 607.01314     0.301  -3.51800               7.720
  5303.202 607.01215     0.284  -3.33600               7.720
  5303.429 607.01314     0.268  -3.53000               7.720
  5304.037 607.01315     0.202  -3.54000               7.720
  5304.064 607.01314     0.268  -3.68100               7.720
  5304.091 607.01215     0.363  -3.33100               7.720
  5304.252 607.01215     0.371  -3.42300               7.720
  5304.286 607.01315     0.215  -3.54000               7.720
  5304.376 607.01314     0.308  -3.48600               7.720
  5304.557 607.01314     0.272  -3.63800               7.720
  5304.577 607.01215     0.344  -3.34000               7.720
  5304.823 607.01215     0.311  -3.22300               7.720
  5305.064 607.01215     0.290  -3.29500               7.720
  5305.112 607.01214     0.371  -3.39600               7.720
  5305.201 607.01314     0.272  -3.47300               7.720
  5305.220 607.01314     0.277  -3.59800               7.720
  5305.619 607.01314     0.331  -3.44200               7.720
  5305.828 607.01214     0.498  -3.14100               7.720
  5306.050 607.01314     0.283  -3.56100               7.720
  5306.281 607.01314     0.316  -3.45500               7.720
  5306.332 607.01214     0.360  -3.41000               7.720
  5306.343 607.01214     0.428  -2.96400               7.720
  5306.429 607.01214     0.513  -3.14700               7.720
  5306.583 607.01214     0.416  -2.96400               7.720
  5306.917 607.01215     0.353  -3.31800               7.720
  5306.923 607.01215     0.373  -3.30900               7.720
  5307.047 607.01314     0.288  -3.52700               7.720
  5307.095 607.01215     0.297  -3.25800               7.720
  5307.113 607.01314     0.277  -3.42100               7.720
  5307.357 607.01215     0.389  -3.42300               7.720
  5307.622 607.01215     0.318  -3.19000               7.720
  5308.153 607.01314     0.349  -3.44200               7.720
  5308.211 607.01314     0.295  -3.49400               7.720
  5308.334 607.01314     0.324  -3.42600               7.720
  5308.581 607.01315     0.215  -3.52400               7.720
  5309.093 607.01315     0.229  -3.52400               7.720
  5309.165 607.01314     0.283  -3.37400               7.720
  5309.295 607.01215     0.303  -3.22400               7.720
  5309.421 607.01215     0.363  -3.29700               7.720
  5309.541 607.01314     0.301  -3.46300               7.720
  5309.831 607.01214     0.381  -3.37200               7.720
  5309.867 607.01314     0.257  -3.67200               7.720
  5309.912 607.01215     0.384  -3.28800               7.720
  5310.278 607.01214     0.513  -3.12700               7.720
  5310.536 607.01314     0.332  -3.39900               7.720
  5310.571 607.01215     0.326  -3.16000               7.720
  5310.620 607.01215     0.389  -3.41100               7.720
  5310.686 607.01314     0.260  -3.59800               7.720
  5310.697 607.01214     0.371  -3.38500               7.720
  5310.901 607.01214     0.428  -2.94600               7.720
  5310.958 607.01214     0.441  -2.94500               7.720
  5311.035 607.01314     0.309  -3.43500               7.720
  5311.133 607.01214     0.529  -3.13300               7.720
  5311.360 607.01314     0.288  -3.33000               7.720
  5311.595 607.01314     0.349  -3.42900               7.720
  5311.664 607.01215     0.311  -3.19100               7.720
  5311.678 607.01314     0.264  -3.53300               7.720
  5312.090 607.01215     0.373  -3.27700               7.720
  5312.695 607.01314     0.316  -3.40800               7.720
  5312.842 607.01314     0.268  -3.47500               7.720
  5312.889 607.01314     0.341  -3.37400               7.720
  5313.057 607.01215     0.395  -3.26800               7.720
  5313.282 607.01315     0.229  -3.50900               7.720
  5313.672 607.01215     0.335  -3.13200               7.720
  5313.699 607.01314     0.295  -3.29000               7.720
  5314.054 607.01315     0.243  -3.50900               7.720
  5314.178 607.01314     0.272  -3.42300               7.720
  5314.200 607.01215     0.318  -3.16100               7.720
  5314.366 607.01314     0.367  -3.42900               7.720
  5314.519 607.01314     0.324  -3.38200               7.720
  5314.714 607.01214     0.392  -3.34900               7.720
  5314.901 607.01214     0.529  -3.11400               7.720
  5314.925 607.01215     0.384  -3.25800               7.720
  5314.993 607.01215     0.303  -3.59600               7.720
  5315.238 607.01214     0.381  -3.36100               7.720
  5315.393 607.01214     0.441  -2.92800               7.720
  5315.394 607.01314     0.351  -3.34900               7.720
  5315.684 607.01314     0.277  -3.37500               7.720
  5315.741 607.01214     0.455  -2.92800               7.720
  5316.008 607.01214     0.545  -3.11900               7.720
  5316.183 607.01314     0.301  -3.25300               7.720
  5316.360 607.01215     0.407  -3.24900               7.720
  5316.508 607.01314     0.333  -3.35800               7.720
  5316.905 607.01215     0.326  -3.13200               7.720
  5316.925 607.01215     0.344  -3.10500               7.720
  5317.161 607.01215     0.408  -3.39900               7.720
  5317.360 607.01314     0.283  -3.33200               7.720
  5317.740 607.01314     0.367  -3.41700               7.720
  5317.925 607.01215     0.395  -3.23900               7.720
  5318.050 607.01314     0.360  -3.32600               7.720
  5318.145 607.01315     0.243  -3.49400               7.720
  5318.534 607.01215     0.311  -3.55900               7.720
  5318.660 607.01314     0.341  -3.33500               7.720
  5318.814 607.01314     0.308  -3.21800               7.720
  5319.170 607.01315     0.258  -3.49400               7.720
  5319.205 607.01314     0.288  -3.29100               7.720
  5319.422 607.01215     0.297  -3.62600               7.720
  5319.698 607.01214     0.545  -3.10100               7.720
  5319.762 607.01214     0.404  -3.32700               7.720
  5319.777 607.01215     0.335  -3.10500               7.720
  5319.821 607.01215     0.419  -3.23100               7.720
  5319.955 607.01214     0.392  -3.33900               7.720
  5320.058 607.01214     0.455  -2.91100               7.720
  5320.332 607.01215     0.353  -3.07900               7.720
  5320.691 607.01214     0.469  -2.91100               7.720
  5320.746 607.01314     0.385  -3.41700               7.720
  5320.860 607.01314     0.371  -3.30400               7.720
  5320.976 607.01314     0.351  -3.31300               7.720
  5321.091 607.01215     0.407  -3.22200               7.720
  5321.217 607.01314     0.295  -3.25400               7.720
  5321.592 607.01314     0.316  -3.18600               7.720
  5322.226 607.01215     0.318  -3.52500               7.720
  5322.493 607.01215     0.303  -3.58700               7.720
  5322.817 607.01215     0.344  -3.08000               7.720
  5323.165 607.01315     0.258  -3.48000               7.720
  5323.397 607.01314     0.301  -3.21900               7.720
  5323.441 607.01215     0.432  -3.21300               7.720
  5323.456 607.01314     0.360  -3.29200               7.720
  5323.824 607.01314     0.381  -3.28400               7.720
  5323.894 607.01215     0.363  -3.05500               7.720
  5324.056 607.01314     0.385  -3.40500               7.720
  5324.423 607.01215     0.419  -3.20500               7.720
  5324.443 607.01315     0.273  -3.48000               7.720
  5324.519 607.01314     0.324  -3.15600               7.720
  5324.671 607.01214     0.561  -3.08800               7.720
  5324.848 607.01214     0.404  -3.31700               7.720
  5324.898 607.01214     0.469  -2.89500               7.720
  5324.978 607.01214     0.416  -3.30700               7.720
  5325.561 607.01314     0.295  -3.63100               7.720
  5325.735 607.01215     0.311  -3.55000               7.720
  5325.745 607.01314     0.309  -3.18700               7.720
  5325.811 607.01214     0.483  -2.89500               7.720
  5326.024 607.01215     0.353  -3.05600               7.720
  5326.069 607.01215     0.326  -3.49300               7.720
  5326.100 607.01314     0.371  -3.27200               7.720
  5326.943 607.01314     0.392  -3.26400               7.720
  5327.221 607.01215     0.445  -3.19600               7.720
  5327.295 607.01314     0.403  -3.40500               7.720
  5327.597 607.01314     0.332  -3.12700               7.720
  5327.612 607.01215     0.373  -3.03200               7.720
  5327.920 607.01215     0.432  -3.18800               7.720
  5328.259 607.01314     0.316  -3.15600               7.720
  5328.348 607.01315     0.273  -3.46600               7.720
  5328.908 607.01314     0.381  -3.25300               7.720
  5328.930 607.01314     0.301  -3.59200               7.720
  5329.148 607.01215     0.318  -3.51500               7.720
  5329.399 607.01215     0.363  -3.03300               7.720
  5329.873 607.01315     0.289  -3.46600               7.720
  5329.914 607.01214     0.483  -2.87900               7.720
  5329.917 607.01214     0.416  -3.29700               7.720
  5330.066 607.01215     0.335  -3.46300               7.720
  5330.218 607.01314     0.404  -3.24400               7.720
