 12140.975 607.01215     1.111    -2.852               7.720                                        
 12141.220 607.01314     1.426    -2.107               7.720                                        
 12141.338 607.01315     1.125    -2.852               7.720                                        
 12142.484      26.0     5.683  -2.70300    -7.510                                   8.190    -4.690
 12146.147 607.01314     0.867    -2.205               7.720                                        
 12146.943 607.01214     1.114    -1.553               7.720                                        
 12149.300 607.01215     0.876    -2.207               7.720                                        
 12151.137 607.01314     1.130    -1.853               7.720                                        
 12152.362 607.01315     1.125    -1.847               7.720                                        
 12155.513 607.01214     0.875    -1.510               7.720                                        
 12157.395 607.01215     1.442    -2.506               7.720                                        
 12157.437 607.01315     1.449    -2.508               7.720                                        
 12159.390 607.01314     0.912    -2.943               7.720                                        
 12160.838 607.01315     0.893    -2.201               7.720                                        
 12161.811 607.01314     1.130    -2.849               7.720                                        
 12161.839 607.01215     0.876    -2.203               7.720                                        
 12164.028 607.01214     1.450    -2.107               7.720                                        
 12167.243      22.0     3.351  -1.96000    -7.800                                   7.889    -6.140
 12167.324 607.01215     1.142    -1.852               7.720                                        
 12168.070 607.01314     0.835    -1.532               7.720                                        
 12168.132 607.01315     1.449    -2.104               7.720                                        
 12168.135 607.01214     0.875    -3.206               7.720                                        
 12168.227 607.01314     1.461    -2.108               7.720                                        
 12170.492 607.01314     0.894    -2.203               7.720                                        
 12173.752 607.01315     0.893    -2.197               7.720                                        
 12173.966 607.01214     1.146    -1.353               7.720                                        
 12175.733      14.0     6.619  -1.05100    -6.830                                   8.320    -4.060
 12177.687 607.01315     1.155    -1.847               7.720                                        
 12177.854 607.01215     1.143    -1.847               7.720                                        
 12178.339      14.0     6.269  -1.10300    -6.830                                   8.070    -4.010
 12183.093 607.01314     0.894    -2.199               7.720                                        
 12186.839 607.01215     0.904    -2.202               7.720                                        
 12188.276 607.01314     1.161    -2.849               7.720                                        
 12188.377      26.0     6.381  -3.03500    -7.130                                   8.050    -3.790
 12188.665 607.01315     1.155    -1.843               7.720                                        
 12189.241      14.0     6.616  -1.20100    -7.130                                   8.710    -3.160
 12190.099      26.0     3.635  -2.93000    -7.750                                   8.070    -6.290
 12191.433      14.0     6.616  -1.49200    -7.130                                   8.710    -3.630
 12193.747 607.01214     0.904    -1.604               7.720                                        
 12193.828 607.01215     0.957    -1.617               7.720                                        
 12197.792 607.01315     0.921    -2.196               7.720                                        
 12198.900 607.01314     1.161    -1.844               7.720                                        
 12199.303 607.01215     0.904    -2.198               7.720                                        
 21701.741      14.0     7.339  -1.56500    -6.880                                   7.340    -1.990
 21735.462      26.0     6.175  -0.87600    -7.040                                   7.530    -4.800
 21754.433      14.0     7.302  -1.07200    -6.860                                   8.430    -2.650
 21756.952      26.0     6.218  -0.94600    -6.840                                   7.490    -4.780
 21761.020      12.0     6.981  -1.92000                                                            
 21761.020      12.0     6.981  -1.96000                                                            
 21775.111      26.0     5.874  -2.47700    -7.550                                   8.270    -5.270
 21780.937      26.0     5.796  -1.85700    -7.530                                   8.510    -4.880
 21782.925      22.0     1.749  -1.36100    -7.051                                   6.228    -6.262
 21787.787      26.0     6.400  -1.01200    -7.340                                   8.110    -4.340
 21813.977      26.0     5.849  -1.59100    -6.890                                   8.430    -4.430
 21817.838      26.0     6.780  -0.96200    -7.330                                   7.820    -4.200
 21819.671      14.0     6.721   0.07100    -7.330                                   8.590    -4.640
 21820.662      26.0     6.780  -0.94600    -7.320                                   7.810    -4.950
 21832.980      26.0     6.780  -0.55800    -7.020                                   7.830    -4.280
 21837.954      14.0     7.069  -1.28100    -6.850                                   7.710    -3.350
 21841.156      26.0     5.849  -2.02700    -7.490                                   8.340    -4.430
 21851.381      26.0     3.642  -3.89300    -7.790                                   6.810    -6.130
 21857.904      26.0     6.866  -0.43400    -7.050                                   7.960    -4.370
 21858.065      26.0     6.866  -0.43400    -7.050                                   7.960    -4.370
 21867.848      26.0     6.866  -1.73400    -7.330                                   7.910    -4.240
 21874.140      14.0     6.721  -0.79800    -7.030                                   8.590    -4.010
 21879.324      14.0     6.721   0.45500    -7.330                                   8.590    -4.510
 21880.871      26.0     6.866  -0.76300    -7.330                                   7.930    -4.240
 21880.991      26.0     5.844  -1.69700    -6.500                                   8.360    -4.820
 21882.988      26.0     6.866  -0.21900    -7.000                                   7.880    -4.090
 21894.988      26.0     6.144  -0.25500    -6.840                                   7.500    -4.800
 21897.377      22.0     1.739  -1.64900    -7.351                                   6.228    -6.261
 21916.521      26.0     5.720  -1.74900    -7.050                                   8.670    -5.860
 21924.831      14.0     7.064  -1.26300    -6.850                                   7.450    -3.970
 21936.743      14.0     7.069  -1.93200    -7.060                                   8.370    -3.200
 21946.134      26.0     6.835  -1.77100    -7.330                                   7.800    -4.440
 21947.998      28.0     5.488  -2.31300    -7.719                                   8.543    -5.463
 21951.294      26.0     6.835  -1.90000    -7.320                                   7.930    -4.340
 21955.553      24.0     5.659  -0.37600    -7.260                                   7.450    -2.990
 21958.459      14.0     7.108  -1.69300    -7.040                                   7.530    -4.010
 21963.056      14.0     7.166  -1.55100    -7.020                                   7.390    -3.660
 21976.705      26.0     6.740  -1.53100    -7.270                                   8.110    -4.140
 21980.842      26.0     6.835  -0.71900    -7.020                                   7.840    -3.830
 21986.406      26.0     6.835  -0.34200    -6.820                                   7.860    -4.240
 21988.799      26.0     6.835  -0.35200    -6.810                                   7.800    -3.820
 22004.495      22.0     1.734  -2.07700    -7.551                                   6.228    -6.261
 22009.776      26.0     6.731  -2.11200    -7.300                                   8.230    -4.100
 22013.567      24.0     5.659  -0.26500    -7.260                                   7.450    -3.280
 22052.140      21.0     1.448  -0.95900    -7.034                                   5.512    -6.166
 22056.426      11.0     3.191   0.59000    -7.200                                                  
 22062.710      14.0     6.727   0.34100    -7.030                                   8.590    -4.350
 22065.233      21.0     1.440  -1.16200    -7.836                                   5.853    -6.164
 22066.889      27.0     3.409  -2.86300    -7.920                                   7.274    -6.346
 22067.040      26.0     6.764  -2.00200    -7.500                                   8.860    -4.880
 22072.550      14.0     6.727  -1.14000    -7.030                                   8.590    -4.640
 22079.853      26.0     5.849  -1.59700    -7.000                                   8.340    -4.820
 22083.662      11.0     3.191   0.12000    -7.200                                                  
 22091.514      23.0     2.505  -1.44500    -7.911                                   7.521    -5.959
 22112.368      20.0     5.168  -0.68700    -7.072                                   7.990    -3.391
 22151.423      14.0     7.108  -1.54400    -7.030                                   7.900    -4.160
 22178.155      26.0     5.793  -1.89100    -7.520                                   8.520    -5.210
 22211.228      22.0     1.734  -1.97000    -7.051                                   6.225    -6.261
 22232.838      22.0     1.739  -1.85800    -7.051                                   6.228    -6.261
 22257.107      26.0     5.064  -0.80400    -7.040                                   8.840    -5.420
 22260.180      26.0     5.086  -0.93500    -7.040                                   8.840    -5.380
 22266.729      21.0     1.428  -1.42700    -7.834                                   5.502    -6.147
 22274.012      22.0     1.749  -1.95600    -7.051                                   6.228    -6.262
 22277.963      20.0     5.018  -1.06200    -7.177                                   7.408    -3.713
 22298.346      20.0     5.018  -1.16000    -7.177                                   7.407    -3.717
 22308.223      20.0     5.018  -1.13800    -7.177                                   7.407    -3.724
 22310.617      22.0     1.734  -2.32400    -7.851                                   6.223    -6.261
 22344.446      26.0     5.720  -1.83300    -7.540                                   8.720    -5.110
 22375.177      26.0     5.844  -1.56300    -7.500                                   8.380    -4.320
 22380.797      26.0     5.033  -0.66400    -7.040                                   8.840    -5.380
 22385.102      26.0     5.320  -1.65800    -7.050                                   8.080    -5.270
 22385.142      24.1    13.031   0.02800    -7.865                                   8.320    -4.992
 22392.879      26.0     5.100  -1.44200    -7.040                                   8.840    -5.390
 22394.669      21.0     1.433  -1.41700    -7.034                                   5.590    -6.148
 22394.841      24.0     5.462  -0.25800    -7.350                                   8.040    -4.030
 22419.982      26.0     6.218  -0.45500    -7.040                                   7.490    -4.790
 22423.099      14.0     7.319  -1.78700    -6.860                                   8.490    -2.590
 22425.378      26.0     5.539  -2.87600    -7.540                                   8.110    -5.410
 22426.490      26.0     6.653  -2.74200    -7.300                                   8.310    -4.530
 22443.905      22.0     1.739  -2.55100    -7.051                                   6.225    -6.261
 22473.268      26.0     6.119   0.34200    -7.040                                   7.490    -4.780
 22493.671      26.0     5.829  -1.36500    -7.010                                   8.420    -5.060
 22507.344      16.0     7.866  -0.47000    -7.000                                                  
 22519.066      16.0     7.866  -0.36000    -7.000                                                  
 22526.053      16.0     7.866  -0.72000    -7.000                                                  
 22537.534      14.0     6.616  -0.22500    -6.860                                   8.710    -4.450
 22552.573      16.0     7.868  -0.15000    -7.000                                                  
 22563.614      16.0     7.868  -0.35000    -7.000                                                  
 22575.491      26.0     6.669  -3.79600    -7.000                                   8.300    -4.860
 22607.945      20.0     4.380   0.20600    -7.088                                   8.201    -5.268
 22609.208      16.0     9.208  -0.99000    -7.000                                                  
 22609.243      26.0     6.017  -1.90700    -7.500                                   8.020    -4.710
 22619.838      26.0     4.991  -0.45500    -7.040                                   8.850    -5.410
 22621.204      22.0     1.749  -2.70700    -7.851                                   6.228    -6.262
 22624.962      20.0     4.381   0.44500    -7.088                                   8.198    -5.267
 22626.724      20.0     4.381  -0.79900    -7.288                                   8.198    -5.266
 22644.056      16.0     7.870  -0.35000    -7.000                                                  
 22651.278      20.0     4.381   0.66500    -7.288                                   8.195    -5.266
 22653.580      20.0     4.381  -0.69900    -7.088                                   8.195    -5.265
 22665.757      14.0     6.619  -0.48100    -6.860                                   8.320    -4.450
 22707.736      16.0     7.870   0.24000    -7.100                                                  
 22740.422      26.0     6.200  -0.16900    -7.040                                   7.520    -4.800
 22751.000      14.0     7.134  -1.23200    -7.030                                   7.890    -4.190
 22760.691      26.0     6.440  -1.10400    -7.340                                   8.090    -4.290
 22770.365      26.0     6.804  -0.41200    -7.320                                   7.780    -4.100
 22807.750      12.0     6.719   0.01000    -6.500                                                  
 22807.750      12.0     6.719  -1.43000    -6.500                                                  
 22807.750      12.0     6.719  -2.60000    -6.500                                                  
 22808.194      12.0     6.719  -0.31000    -6.500                                                  
 22808.346      12.0     6.719  -0.32000    -6.500                                                  
 22812.587      26.0     5.793  -1.40300    -7.510                                   8.520    -4.380
 22820.325 607.01214     1.357    -1.228               7.720                                        
 22821.065      20.0     4.624  -0.33600    -6.549                                   8.077    -4.281
 22832.364      26.0     5.100  -1.46300    -7.040                                   8.840    -5.380
 22845.941      26.0     5.828  -0.79400    -6.860                                   8.020    -4.710
 22890.005      22.0     2.236  -2.05600    -7.843                                   6.086    -6.227
 22906.563       6.0     9.172  -0.30000                                                            
 22934.572      14.0     6.079  -1.60000    -7.480                                   8.350    -5.330
 23164.225      26.0     5.086  -3.12700    -7.540                                   8.840    -5.420
